permco_1,permco_2,ssd,comnam_1,ticker_1,naics_1,comnam_2,ticker_2,naics_2
16080,55850,0.0818398118000382,AMKOR TECHNOLOGY INC,AMKR,334413,VERRA MOBILITY CORP,VRRM,488999
30260,57447,0.0819696282726564,MARTIN MARIETTA MATERIALS INC,MLM,212313,HILLMAN SOLUTIONS CORP,HLMN,523910
21394,29506,0.0823261624198337,PFIZER INC,PFE,325412,FRANKLIN COVEY CO,FC,541611
1940,14427,0.0824253136636813,ARROW FINANCIAL CORP,AROW,522110,HUB GROUP INC,HUBG,488510
7135,11440,0.0829803689662513,REX AMERICAN RESOURCES CORP,REX,325199,I C U MEDICAL INC,ICUI,339112
3048,20344,0.0832100438279242,MIDDLESEX WATER CO,MSEX,221310,BRUNSWICK CORP,BC,333618
52847,54037,0.0832347412130351,SANDRIDGE ENERGY INC,SD,211120,FORUM ENERGY TECHNOLOGIES INC,FET,333132
2612,2709,0.0832823414936,DISTRIBUTION SOLUTIONS GROUP INC,DSGR,423840,LOWES COMPANIES INC,LOW,444180
45417,56887,0.0834348778279686,BLACKBAUD INC,BLKB,513210,ALERUS FINANCIAL CORP,ALRS,522110
36952,56827,0.0834624689108475,EDWARDS LIFESCIENCES CORP,EW,339113,FIRST SEACOAST BANCORP INC,FSEA,522180
5009,31894,0.0838459903672042,WORTHINGTON ENTERPRISES INC,WOR,331221,CORE MOLDING TECHNOLOGIES INC,CMT,326199
3741,14382,0.0841467381109803,QUAKER CHEMICAL CORP,KWR,324191,ANDERSONS INC,ANDE,115114
11099,54087,0.0843158200205213,EZCORP INC,EZPW,459510,SUPERNUS PHARMACEUTICALS INC,SUPN,325412
12484,54756,0.0845243714982281,DECKERS OUTDOOR CORP,DECK,315990,A10 NETWORKS INC,ATEN,541512
55297,56223,0.0846975014049347,ALARM COM HOLDINGS INC,ALRM,561621,RANPAK HOLDINGS CORP,PACK,322212
3194,14923,0.0847299881988163,NIKE INC,NKE,316210,TRANSACT TECHNOLOGIES INC,TACT,334118
9677,55807,0.0849743359905056,INTERPARFUMS INC,IPAR,325620,PARK HOTELS & RESORTS INC,PK,721110
14661,53892,0.0850116015950537,ARTESIAN RESOURCES CORP,ARTNA,221310,GENIE ENERGY LTD,GNE,221118
20408,58943,0.0851643518351949,CATERPILLAR INC,CAT,333120,FINWARD BANCORP,FNWD,522110
54929,59535,0.0851711832398874,ADVANCED DRAINAGE SYSTEMS INC,WMS,326122,MADISON SQUARE GARDEN E CORP NEW,MSGE,711510
21587,31710,0.0852014610118582,SEABOARD CORP,SEB,311611,GUESS INC,GES,458110
12541,39140,0.0852118857313375,GIBRALTAR INDUSTRIES INC,ROCK,331110,AVIENT CORP,AVNT,325211
4815,59659,0.0852917675605278,VILLAGE SUPER MARKET INC,VLGEA,445110,FITLIFE BRANDS INC,FTLF,311514
41815,52301,0.0856327757098767,EVANS BANCORP INC,EVBN,522110,INSULET CORP,PODD,339112
4761,8598,0.0857136062347264,VALMONT INDUSTRIES INC,VMI,332312,FISERV INC,FI,518210
7,22856,0.0858175916660477,APPLE INC,AAPL,334220,MACYS INC,M,455110
54013,58023,0.0858976954604103,REGIONAL MANAGEMENT CORP,RM,561499,COURSERA INC,COUR,541511
1100,32136,0.0860238189171528,CRAWFORD & CO,CRD,524210,AFFILIATED MANAGERS GROUP INC,AMG,523150
9616,10110,0.086694859464714,CLEAN HARBORS INC,CLH,562219,TRIMAS CORP,TRS,336999
21105,27454,0.0869633996880248,LINCOLN NATIONAL CORP,LNC,524113,LINCOLN ELECTRIC HOLDINGS INC,LECO,333992
21425,54509,0.0870643283138279,POLARIS INC,PII,336999,FOX FACTORY HOLDING CORP,FOXF,336991
22113,42001,0.0870684119332071,EOG RESOURCES INC,EOG,211120,OVINTIV INC,OVV,213112
6244,13302,0.0873948066852635,AMTECH SYSTEMS INC,ASYS,333248,WILLAMETTE VALLEY VINYDS INC,WVVI,312130
41564,56288,0.0877001272781469,UNITED SECURITY BANKSHARES,UBFO,522110,DROPBOX INC,DBX,513210
29052,56708,0.087798134743897,AMBAC FINANCIAL GROUP INC,AMBC,523150,PALOMAR HOLDINGS INC,PLMR,524126
20566,56834,0.0880035620075005,DEERE & CO,DE,333111,RICHMOND MUTUAL BANCORP INC,RMBI,522110
9375,10594,0.0880953909280099,MIDDLEBY CORP,MIDD,333310,AUTONATION INC DEL,AN,441110
54084,59667,0.0882727591715579,META PLATFORMS INC,META,519290,SR BANCORP INC,SRBK,522180
4181,20483,0.088316040791164,SOUTHWEST AIRLINES CO,LUV,481111,CITIGROUP INC,C,522110
41007,41159,0.0883895255760513,PEAPACK GLADSTONE FINANCIAL CORP,PGC,522110,HANMI FINANCIAL CORP,HAFC,522110
55577,56251,0.088646788651174,G M S INC,GMS,423310,CACTUS INC,WHD,333132
12949,54955,0.0893555628242353,STONEX GROUP INC,SNEX,523940,HEALTHEQUITY INC,HQY,524114
54426,55270,0.0894364905827061,C D W CORP NEW,CDW,541511,COLLEGIUM PHARMACEUTICAL INC,COLL,325412
10992,14888,0.0897713560526265,ADTALEM GLOBAL EDUCATION INC,ATGE,611699,CARRIAGE SERVICES INC,CSV,812210
7459,53923,0.0902585715314973,L S I INDUSTRIES INC,LYTS,335139,MARRIOTT VACATIONS WORLDWIDE COR,VAC,531210
9010,57650,0.0903048965770347,PHOTRONICS INC,PLAB,334413,PUBMATIC INC,PUBM,541511
14143,56394,0.0907855179684843,ADVANCED ENERGY INDUSTRIES INC,AEIS,334419,B J S WHOLESALE CLUB HLDGS INC,BJ,455219
41062,57405,0.0907871976882839,RESOURCES CONNECTION INC,RGP,541611,HOLLEY INC,HLLY,336390
6533,59693,0.0908925026947967,RICHARDSON ELECTRONICS LTD,RELL,423690,CENTRAL PLAINS BANCSHARES INC,CPBI,551111
56521,58701,0.0910894513795183,FVCBANKCORP INC,FVCB,522110,SYLVAMO CORP,SLVM,322120
14905,53697,0.0911734756459748,OPTION CARE HEALTH INC,OPCH,621610,HUNTINGTON INGALLS INDS INC,HII,336611
21125,55915,0.0918339915193776,L G L GROUP INC,LGL,334419,AFFINITY BANCSHARES INC,AFBI,522110
21201,29992,0.0920742137327875,ENTERGY CORP NEW,ETR,221118,BOYD GAMING CORP,BYD,721110
8686,31190,0.0921828480031279,DONEGAL GROUP INC,DGICB,524126,BOSTON BEER INC,SAM,312120
50202,59672,0.0921859742988152,MAGYAR BANCORP INC,MGYR,522180,N C R ATLEOS CORP,NATL,333310
3659,6412,0.0922246166901134,SENECA FOODS CORP NEW,SENEA,311421,S L M CORP,SLM,523150
14845,56422,0.0922960730750212,USANA HEALTH SCIENCES INC,USNA,325411,REPAY HOLDINGS CORP,RPAY,561450
53696,54723,0.0924911628049772,H C A HEALTHCARE INC,HCA,622110,ULTRAGENYX PHARMACEUTICALS INC,RARE,325412
13114,55335,0.0925235334338402,SIMPSON MANUFACTURING CO INC,SSD,541330,TRANSUNION,TRU,561450
46559,58229,0.0925353649205882,DEXCOM INC,DXCM,339112,WHERE FOOD COMES FROM INC,WFCF,519290
7301,21411,0.0928724230472381,MCGRATH RENTCORP,MGRC,532490,PITNEY BOWES INC,PBI,561311
21097,59201,0.0933737311490418,JEFFERIES FINANCIAL GROUP INC,JEF,523150,BELLRING BRANDS INC NEW,BRBR,311514
9764,30070,0.0934252232698733,M G M RESORTS INTERNATIONAL,MGM,721110,EASTMAN CHEMICAL CO,EMN,325199
1035,20932,0.0936206054688628,COCA COLA CONSOLIDATED INC,COKE,312111,HORMEL FOODS CORP,HRL,311611
17314,55341,0.0936471282665716,KRATOS DEFENSE & SECUR SOLS INC,KTOS,334220,PAYPAL HOLDINGS INC,PYPL,561499
20221,56122,0.0939476132053019,ARCH RESOURCES INC,ARCH,212114,CONSOL ENERGY INC NEW,CEIX,212115
11103,50965,0.0941067060850197,PROASSURANCE CORP,PRA,524126,TRAVEL & LEISURE CO,TNL,721110
54014,59560,0.0943174811524314,ZURN ELKAY WATER SOLUTIONS CORP,ZWS,332911,ATMUS FILTRATION TECH INC,ATMU,336390
36954,55170,0.0943460635262747,EDGEWELL PERSONAL CARE CO,EPC,325620,FIRST NORTHWEST BANCORP,FNWB,522110
11958,46844,0.0945094228730573,ARTIVION INC,AORT,339112,BANKFINACIAL CORP,BFIN,522180
11506,46694,0.0948776315690231,BUCKLE INC,BKE,458110,PLUMAS BANCORP,PLBC,522110
16029,51792,0.0957719785880336,COLUMBIA SPORTSWEAR CO,COLM,315250,INFORMATION SERVICES GROUP INC,III,541611
35057,44292,0.0957829250324579,WESCO INTERNATIONAL INC,WCC,423610,TEXAS CAPITAL BANCSHARES INC,TCBI,522110
32069,53883,0.0959386487506992,BAR HARBOR BANKSHARES,BHB,551111,L C N B CORP,LCNB,522110
6137,17183,0.0960178777648045,RAYMOND JAMES FINANCIAL INC,RJF,523150,EAGLE BANCORP INC,EGBN,522110
10855,14175,0.0962101135184393,DORMAN PRODUCTS INC,DORM,336390,NORTHWEST PIPE CO,NWPX,331210
4905,56662,0.0964078166482898,WEYCO GROUP INC,WEYS,424340,FOX CORP,FOX,516120
11980,51442,0.0967566161407214,NATHANS FAMOUS INC NEW,NATH,722511,CATALYST PHARMACEUTICALS INC,CPRX,325412
53399,58320,0.0970322472922432,S P S COMMERCE INC,SPSC,518210,FIRST ADVANTAGE CORP,FA,541611
11112,48786,0.0973624760028722,BIOGEN INC,BIIB,325414,BROOKDALE SENIOR LIVING INC,BKD,623110
10107,30020,0.0974810328073633,BIO TECHNE CORP,TECH,325414,U HAUL HOLDING CO,UHAL,551112
30381,32191,0.0979965994471154,EAGLE MATERIALS INC,EXP,327310,UNITED RENTALS INC,URI,532490
55235,56367,0.098303157213233,VIRTU FINANCIAL INC,VIRT,541611,JERASH HOLDINGS US INC,JRSH,313210
46846,54750,0.0985748464382354,BUILDERS FIRSTSOURCE INC,BLDR,321113,INSTALLED BUILDING PRODUCTS INC,IBP,238310
52975,58180,0.0986310385751913,HILLENBRAND INC,HI,333248,DOUBLEVERIFY HOLDINGS INC,DV,541511
53214,58714,0.0987358312991339,SELECT MEDICAL HOLDINGS CORP,SEM,621498,CONSENSUS CLOUD SOLUTIONS INC,CCSI,513210
20253,58700,0.0995745747199099,BAKER HUGHES CO,BKR,561110,CLEARWATER ANALYTICS HLDGS INC,CWAN,513210
11486,17322,0.0997643458305261,ORTHOFIX MEDICAL INC,OFIX,339112,CHARTER COMMUNICATIONS INC NEW,CHTR,516210
41154,55909,0.1000004112014054,ALIGN TECHNOLOGY INC,ALGN,339114,FLOOR & DECOR HOLDINGS INC,FND,449121
17489,50601,0.1008548296270416,USIO INC,USIO,522320,VANDA PHARMACEUTICALS INC,VNDA,325412
4604,58693,0.1008554354791965,TWIN DISC INC,TWIN,333613,DEFINITIVE HEALTHCARE CORP,DH,513210
676,56212,0.1008617158446763,BASSETT FURNITURE INDUSTRIES INC,BSET,337122,A D T INC,ADT,561621
53842,56501,0.1011697907471485,CHEFS WAREHOUSE INC,CHEF,424410,GARRETT MOTION INC,GTX,336390
38463,55487,0.1016961010203019,SPARTANNASH CO,SPTN,424410,MATCH GROUP INC NEW,MTCH,561499
21548,58508,0.1024068728004548,S P X TECHNOLOGIES INC,SPXC,332313,RYAN SPECIALTY HOLDINGS INC,RYAN,524210
46889,57387,0.1031210824051205,TREEHOUSE FOODS INC,THS,311422,GUILD HOLDINGS CO,GHLD,522390
20493,55477,0.103217990680348,D X C TECHNOLOGY CO,DXC,541513,AXSOME THERAPEUTICS INC,AXSM,621111
32111,55849,0.1033289976601365,GROUP 1 AUTOMOTIVE INC,GPI,441110,INTERNATIONAL MONEY EXPRESS INC,IMXI,541910
31907,54936,0.1033393079344557,UNITY BANCORP INC,UNTY,522110,SYNCHRONY FINANCIAL,SYF,522110
10989,25260,0.1033866728873978,I D E X X LABORATORIES INC,IDXX,541940,LEVI STRAUSS & CO,LEVI,315250
21121,44168,0.1035558718395177,LOUISIANA PACIFIC CORP,LPX,321113,CAVCO INDUSTRIES INC DEL,CVCO,321991
20622,58998,0.1036049669233048,EASTERN CO,EML,332510,CADRE HOLDINGS INC,CDRE,339113
55595,57327,0.1038672202796043,ATKORE INC,ATKR,332312,P M V PHARMACEUTICALS INC,PMVP,325412
10256,11052,0.1042165367601538,COGNEX CORP,CGNX,334513,MONRO INC,MNRO,811114
16526,55549,0.1043229788629971,MANHATTAN BRIDGE CAPITAL INC,LOAN,522310,SECUREWORKS CORP,SCWX,541511
20340,29244,0.1044159415172776,BROWN FORMAN CORP,BF,312140,NORTECH SYSTEMS INC,NSYS,334419
20068,59836,0.1046561579448271,A B M INDUSTRIES INC,ABM,238210,UL SOLUTIONS INC,ULS,541380
20331,53610,0.1046757760081156,BRISTOL MYERS SQUIBB CO,BMY,325412,CORPAY INC,CPAY,561499
56739,56831,0.1047093213209487,FRANKLIN FINANCIAL SERVICES CORP,FRAF,522110,MIRUM PHARMACEUTICALS INC,MIRM,325412
22462,56347,0.1047436325606117,O I GLASS INC,OI,327213,CHAMPIONX CORP,CHX,423830
32164,55775,0.1048735831529928,SONIC AUTOMOTIVE INC,SAH,441110,ACUSHNET HOLDINGS CORP,GOLF,339920
15243,54006,0.1050398245846642,LITHIA MOTORS INC,LAD,441110,ALLISON TRANSMISSION HLDGS INC,ALSN,423690
54438,59138,0.105144672934609,SILVERCREST ASSET MNGMNT GRP INC,SAMG,523991,N S T S BANCORP INC,NSTS,523910
20484,23285,0.1053138212875551,COMMERCIAL METALS CO,CMC,331110,KAISER ALUMINUM CORP,KALU,331313
8418,47214,0.1056825231742997,AMERICAN WOODMARK CORP,AMWD,337110,OMEGA FLEX INC,OFLX,332510
10303,44059,0.1058295384418472,ELECTRONIC ARTS INC,EA,513210,OPTIMUMBANK HOLDINGS INC,OPHC,522110
54666,56857,0.1061243496271731,ARAMARK,ARMK,523910,DYNATRACE INC,DT,513210
37496,56630,0.1062630758044658,N R G ENERGY INC,NRG,221118,RHINEBECK BANCORP INC,RBKB,561499
45288,54029,0.1063456155917801,SALESFORCE INC,CRM,513210,MACOM TECHNOLOGY SOLS HLDS INC,MTSI,334413
20887,55289,0.1065264971094581,HASBRO INC,HAS,339930,TOPBUILD CORP,BLD,238310
52115,53097,0.1065384886663576,CINEMARK HOLDINGS INC,CNK,512110,FIRST SAVINGS FINANCIAL GRP INC,FSFG,522180
11561,14098,0.1078686639557307,CREDIT ACCEPTANCE CORP,CACC,522291,SCHEIN HENRY INC,HSIC,423450
15993,53975,0.1081129718568403,NORWOOD FINANCIAL CORP,NWFL,522110,RADIANT LOGISTICS INC,RLGT,488510
35222,54542,0.108128405784238,DEVON ENERGY CORP NEW,DVN,211120,RING ENERGY INC,REI,211120
49991,55111,0.1081356852765844,B C B BANCORP INC,BCBP,522180,FRESHPET INC,FRPT,311111
17300,56691,0.1085842446115372,AKAMAI TECHNOLOGIES INC,AKAM,513210,PINTEREST INC,PINS,519290
20782,47013,0.1088424906433496,TEGNA INC,TGNA,513110,EXPEDIA GROUP INC,EXPE,561510
4162,16402,0.1089006024752823,SNAP ON INC,SNA,444140,EAST WEST BANCORP INC,EWBC,522110
59098,59161,0.1092531178146026,DRILLING TOOLS INTL CORP,DTI,523910,ZIMVIE INC,ZIMV,339114
16561,58780,0.1094615890342105,F 5 INC,FFIV,541512,ENFUSION INC,ENFN,513210
7267,50314,0.1096933737316816,UNITEDHEALTH GROUP INC,UNH,524114,KOPPERS HOLDINGS INC,KOP,424690
11901,56878,0.1097386416393197,IAC INC,IAC,624190,PENNANT GROUP INC,PNTG,623110
54769,55051,0.109745593011787,Q 2 HOLDINGS INC,QTWO,513210,HUBSPOT INC,HUBS,513210
397,11879,0.1098550144861158,ASTRONICS CORP,ATRO,336413,ULTRALIFE CORP,ULBI,335999
37660,58670,0.11005418793836,CHARLES RIVER LABS INTL INC,CRL,541380,ORANGE COUNTY BANCORP INC,OBT,551111
2706,50323,0.110096924567736,RANGE RESOURCES CORP,RRC,211120,GULFPORT ENERGY CORP,GPOR,213112
21763,54574,0.1105219170419114,TOOTSIE ROLL INDS INC,TR,311340,BURLINGTON STORES INC,BURL,455110
8526,58775,0.1109887830375213,WORLD KINECT CORP,WKC,424720,LIFE TIME GROUP HOLDINGS INC,LTH,713940
7863,10323,0.111508681691483,MERCURY GENERAL CORP NEW,MCY,524126,DIGI INTERNATIONAL INC,DGII,334118
3217,43861,0.1115301197287928,NORDSTROM INC,JWN,458110,N V E CORP,NVEC,334413
21693,54369,0.1117100380869346,SUPERIOR INDUSTRIES INTL INC,SUP,336390,THERAPEUTICSMD INC,TXMD,325412
55888,57345,0.1117829762411415,KINETIK HOLDINGS INC,KNTK,213112,PERELLA WEINBERG PARTNERS,PWP,523940
42273,57001,0.1121971461285869,ELEVANCE HEALTH INC,ELV,524114,U W M HOLDINGS CORP,UWMC,522390
14705,20994,0.112726237908924,RUSH ENTERPRISES INC,RUSHB,441330,INTERNATIONAL PAPER CO,IP,322120
56690,59970,0.1127472179412144,ZOOM COMMUNICATIONS INC,ZM,541511,FIFTH DISTRICT BANCORP INC,FDSB,551111
52993,57775,0.112896499758972,INTREPID POTASH INC,IPI,212390,PLAYTIKA HOLDING CORP,PLTK,551112
7407,56293,0.1130743685931422,AMERISERV FINANCIAL INC,ASRV,522110,BRIDGEWATER BANCSHARES INC,BWB,522110
45467,46685,0.1130843928360202,COHEN & STEERS INC,CNS,523940,WARNER MUSIC GROUP CORP,WMG,561499
10181,43976,0.1132841192037978,ISSUER DIRECT CORP,ISDR,513210,HUDSON GLOBAL INC,HSON,561499
10691,56085,0.1133535736074923,TRIMBLE INC,TRMB,334519,CARGURUS INC,CARG,441120
20495,57142,0.1134586147860708,CONAGRA BRANDS INC,CAG,311412,JAMF HOLDING CORP,JAMF,513210
31933,55229,0.1134691716910918,VAIL RESORTS INC,MTN,721110,ETSY INC,ETSY,459999
41860,59380,0.1135113739201386,KINGSWAY FINANCIAL SERVICES INC,KFS,524126,COREBRIDGE FINANCIAL INC,CRBG,524113
53286,55241,0.1135151253782714,FORTINET INC,FTNT,334118,GODADDY INC,GDDY,541512
14258,59200,0.1143030467355526,ASTROTECH CORP,ASTC,334516,B R C INC,BRCC,523910
6702,12951,0.1146301122809015,LIVERAMP HOLDINGS INC,RAMP,518210,LANDMARK BANCORP INC,LARK,522110
15739,43159,0.1148662361570606,O S I SYSTEMS INC,OSIS,334413,ENPRO INC,NPO,339991
54790,58474,0.1150668876295401,PAYLOCITY HOLDING CORP,PCTY,541219,LEGALZOOM COM INC,LZ,541110
46890,56459,0.1151255230982436,WESTERN ALLIANCE BANCORPORATION,WAL,522110,FIRST WESTERN FINANCIAL INC,MYFW,522180
35037,57095,0.1155409327727527,TREX COMPANY INC,TREX,321113,THE AZEK COMPANY INC,AZEK,326199
21603,54287,0.1159825790826066,SERVOTRONICS INC,SVT,336413,ABBVIE INC,ABBV,325412
29298,37176,0.1160944786208255,NEW CONCEPT ENERGY INC,GBR,211120,ON SEMICONDUCTOR CORP,ON,334413
56495,56743,0.1161599009637284,PAYSIGN INC,PAYS,561499,IDEAYA BIOSCIENCES INC,IDYA,541715
55377,58267,0.1163064905990346,OOMA INC,OOMA,518210,PROCORE TECHNOLOGIES INC,PCOR,541511
56405,57136,0.1167198054026802,EVERQUOTE INC,EVER,517121,ACCOLADE INC,ACCD,541512
21826,56411,0.1170423036019537,UNITED STATES CELLULAR CORP,USM,517112,I3 VERTICALS INC,IIIV,561499
1239,9340,0.1172350046249685,DATA I O CORP,DAIO,334419,C P S TECHNOLOGIES CORP,CPSH,334413
54343,59921,0.1177897268010987,MARIN SOFTWARE INC,MRIN,518210,CONCENTRA GRP HLDGS PARENT INC,CON,813319
11937,55403,0.1181557686073977,EXPAND ENERGY CORP,EXE,211120,P J T PARTNERS INC,PJT,523940
15025,20546,0.1183030477859517,BJS RESTAURANTS INC,BJRI,722511,CURTISS WRIGHT CORP,CW,332911
13273,29468,0.1190628544889077,CANTERBURY PARK HOLDING CORP,CPHC,711212,NORTHERN TECHNOLOGIES INTL CORP,NTIC,322130
31205,57194,0.1195313765494408,MATIV HOLDINGS INC,MATV,322120,ROCKET COMPANIES INC,RKT,522292
20550,51459,0.1196057341615329,WENDYS CO,WEN,722511,WILLDAN GROUP INC,WLDN,541330
15267,51337,0.1199359143982114,HELIOS TECHNOLOGIES INC,HLIO,332912,OWENS CORNING NEW,OC,327999
16066,21011,0.1207404855071339,C R A INTERNATIONAL INC,CRAI,541110,JACOBS SOLUTIONS INC,J,541330
15758,58125,0.1207575448440022,CH ROBINSON WORLDWIDE INC,CHRW,488510,NEXTDOOR HOLDINGS INC,KIND,551112
11473,52958,0.1209851941296423,A G C O CORP,AGCO,333111,IRIDIUM COMMUNICATIONS INC,IRDM,334220
10651,53264,0.1212368905626925,GOOD TIMES RESTAURANTS INC,GTIM,722511,DOLLAR GENERAL CORP NEW,DG,455219
21723,55034,0.1214630009698149,TELEFLEX INC,TFX,339112,AVANOS MEDICAL INC,AVNS,339113
55940,58275,0.1217263490401158,OVID THERAPEUTICS INC,OVID,621399,DAY ONE BIOPHARMACEUTICALS INC,DAWN,541715
157,30033,0.1223012511070382,MATSON INC,MATX,488510,INCYTE CORP,INCY,325412
30446,58984,0.1225230088793534,GREENBRIER COMPANIES INC,GBX,336510,THIRD COAST BANCSHARES INC,TCBX,522110
655,16587,0.1227184406802177,BIO RAD LABORATORIES INC,BIO,334516,UNITED THERAPEUTICS CORP,UTHR,325412
13852,52295,0.1231361365148536,CLIMB GLOBAL SOLUTIONS INC,CLMB,423430,INTERACTIVE BROKERS GROUP INC,IBKR,523150
4998,20470,0.1233182438370706,WEST PHARMACEUTICAL SERVICES INC,WST,326299,COHU INC,COHU,334515
52690,58801,0.1236987337219038,ARCHROCK INC,AROC,213112,P10 INC,PX,523910
12011,21658,0.1237443148322855,INTUIT INC,INTU,513210,STANDARD MOTOR PRODUCTS INC,SMP,336390
20312,38406,0.1246001131613321,MANPOWERGROUP,MAN,561320,BRUKER CORP,BRKR,334516
53443,58099,0.1250087623100843,VISHAY PRECISION GROUP INC,VPG,334416,FORIAN INC,FORA,811412
17664,56718,0.1251300726232906,NETSOL TECHNOLOGIES INC,NTWK,513210,PARSONS CORP,PSN,541512
21168,51811,0.1254334901735885,MATTEL INC,MAT,339930,NATIONAL CINEMEDIA INC,NCMI,541810
20733,55461,0.1255250214478409,FLANIGANS ENTERPRISES INC,BDL,722511,SYNLOGIC INC,SYBX,325412
4589,51426,0.1262327616254036,TETRA TECH INC,TTEK,541330,K B R INC,KBR,237990
29710,46016,0.1270295463171779,KADANT INC,KAI,333243,BLUELINX HOLDINGS INC,BXC,423310
370,56062,0.1270782115829767,ACME UNITED CORP,ACU,332215,KRYSTAL BIOTECH INC,KRYS,325414
15926,43145,0.1272174553312823,C & F FINANCIAL CORP,CFFI,522110,NETFLIX INC,NFLX,532282
430,21623,0.1276185780005121,A Z Z INC,AZZ,335999,CHAMPION HOMES INC,SKY,321992
37938,56395,0.1280915092832144,ILLUMINA INC,ILMN,334516,BRIGHTVIEW HOLDINGS INC,BV,541320
53423,59814,0.1285290809213692,LIMONEIRA CO,LMNR,115114,SOLVENTUM CORP,SOLV,339112
15306,46697,0.12910649378541,CERUS CORP,CERS,339112,ZUMIEZ INC,ZUMZ,458110
7195,20890,0.1297541098314293,LIGHT & WONDER INC,LNW,713120,HAWAIIAN ELECTRIC INDUSTRIES INC,HE,551112
13913,21869,0.1297834223596993,AMCON DISTRIBUTING CO,DIT,424940,VISHAY INTERTECHNOLOGY INC,VSH,334416
250,54844,0.1301473220657944,NATURES SUNSHINE PRODUCTS INC,NATR,445298,DNOW INC,DNOW,333132
21722,46169,0.1303240410424797,A T I INC,ATI,331210,W E X INC,WEX,561499
30030,57126,0.1308877414744268,HARTE HANKS INC,HHS,541860,VAXCYTE INC,PCVX,541715
15934,28947,0.1310773037864491,PERDOCEO EDUCATION CORP,PRDO,611310,NORTHRIM BANCORP INC,NRIM,551111
194,7013,0.1311327313883294,APPLIED MATERIALS INC,AMAT,333248,LAM RESH CORP,LRCX,334413
9550,15190,0.1320349005092935,ALBANY INTERNATIONAL CORP NEW,AIN,313210,FORRESTER RESEARCH INC,FORR,541910
20681,55281,0.1321740344374893,F M C CORP,FMC,325180,ONE GROUP HOSPITALITY INC,STKS,722511
21102,54297,0.1321744334825886,LILLY ELI & CO,LLY,325412,BRIGHT HORIZONS FAM SOL INC NEW,BFAM,624410
52287,55406,0.1324793932490922,CLEAN ENERGY FUELS CORP,CLNE,221210,WILLSCOT HOLDINGS CORP,WSC,532120
27626,53687,0.1326126475140399,MOVADO GROUP INC,MOV,334519,ALLY FINANCIAL INC,ALLY,522110
9370,11862,0.1327049459784009,CONMED CORP,CNMD,334510,UNIVERSAL INSURANCE HOLDINGS INC,UVE,524210
5828,58921,0.1328171938105104,LOGILITY SUPPLY CHAIN SOL INC,LGTY,513210,BAYFIRST FINANCIAL CORP,BAFN,551111
21185,21329,0.1331239655129993,C V S HEALTH CORP,CVS,456110,OLIN CORP,OLN,325180
14648,38389,0.1333569372306485,MEDALLION FINANCIAL CORP,MFIN,522299,ENTRAVISION COMMUNICATIONS CORP,EVC,516120
15916,26503,0.1340452592529853,DENNYS CORP,DENN,722511,R G C RESOURCES INC,RGCO,221210
55669,58600,0.1344212061024574,EKSO BIONICS HOLDINGS INC,EKSO,333249,SIGHT SCIENCES INC,SGHT,339112
52670,57039,0.1346043542064958,MERCADOLIBRE INC,MELI,459999,SKILLZ INC,SKLZ,541511
54878,55224,0.1352188007457115,METALLUS INC,MTUS,331110,BLUEPRINT MEDICINES CORP,BPMC,325412
16466,37195,0.1359587418789125,EXTREME NETWORKS INC,EXTR,334210,ONESPAN INC,OSPN,541512
10876,14293,0.1361862793394011,REGENERON PHARMACEUTICALS INC,REGN,325412,TITAN PHARMACEUTICALS INC,TTNP,325414
25865,45695,0.1362561251919933,JACK IN THE BOX INC,JACK,722511,MOSAIC CO NEW,MOS,325312
323,13240,0.1364208971630988,ENERPAC TOOL GROUP CORP,EPAC,333995,MILLER INDUSTRIES INC TENN,MLR,336211
41080,54901,0.136502898412651,FLUOR CORP NEW,FLR,237990,VIPER ENERGY INC,VNOM,211120
45191,53876,0.1373375996422139,ALNYLAM PHARMACEUTICALS INC,ALNY,325412,FORTUNE BRANDS INNOVATIONS INC,FBIN,332510
42769,55471,0.1384815708122148,COGENT COMMUNICATIONS HLDS INC,CCOI,517121,ASSOCIATED CAPITAL GROUP INC,AC,523910
12412,54332,0.1390141653135003,PATHWARD FINANCIAL INC,CASH,522110,FIRST INTERNET BANCORP,INBK,522110
12577,59444,0.1390179262042196,FORWARD AIR CORP,FWRD,488510,MASTERBRAND INC,MBC,444180
16130,16665,0.139196876418509,HACKETT GROUP INC,HCKT,541611,ZIFF DAVIS INC,ZD,513199
4685,21664,0.1392153257145111,UNIFI INC,UFI,313110,STANLEY BLACK & DECKER INC,SWK,332510
3914,4879,0.1396636170654182,ROYAL GOLD INC,RGLD,213112,WESTERN DIGITAL CORP,WDC,334112
50976,53456,0.1399959849636006,NORTHEAST CMNTY BANCORP INC MD,NECB,522110,B W X TECHNOLOGIES INC,BWXT,333611
36564,56960,0.141359131686282,RILEY EXPLORATION PERMIAN INC,REPX,211120,BLUE RIDGE BANKSHARES INC,BRBS,522110
15745,55036,0.1414920997055178,IDETIVE INC,INVE,334118,C B FINANCIAL SERVICES INC,CBFV,522110
10238,52991,0.1419732449916126,HERITAGE GLOBAL INC,HGBL,423210,GRAN TIERRA ENERGY INC,GTE,213112
55292,59867,0.1420623629287378,ENERGIZER HOLDINGS INC NEW,ENR,335910,BOWHEAD SPECIALTY HOLDINGS INC,BOW,524126
